Sentence,Label
"Congratulations Shaq and Tanya for becoming boyfriend and girlfriend but at the same time 

#WeveLostOne 
#ShaqIsGone 
#loveIsland 
# https://t.co/ILriAtGB53",<s>
"Slight disparity in date venues. It’s hard to@figure out the producer’s favourite couple, eh! How much did this bl00dy cost 👀 #loveIsland  #",<pad>
Who do you want to win # (Oop couldn't fit Will and Jessie! 😅,<s>
Them baby dolls are going to last longer than these couples #loveisland #loveislanduk https://t.co/IG6CEyqL8n,<s>
im so sad love island’s nearly finished (this has been the worst season) #loveisland #loveislanduk https://t.co/bTrdD37N8c,<s>
"I'm just not feeling it this year.
Normally buzzing as the season wraps up.. but Its just very Meh!
Bring on the Love Island All stars!
#",<s>
"The fact we didn’t get to vote mean Ron and lana are most likely going home.These producer are shit
#loveIsland # https://t.co/Y2OdJ1xvC7",<s>
Tanya &amp; Shaq acting like they’ve just got engaged #loveisland #loveislanduk https://t.co/YKiqz5GMmY,<s>
no tomorrow night once again they know the final episodes are boring and stale #loveislanduk #loveisland https://t.co/ZEAm2g6J0b,<s>
Shaq please # https://t.co/fSlwpiEAMJ,<s>
Kai and Sanam’s date better be outta this world. I’m not even joking # #,<s>
Who the F is voting for Ron ffs @ # #getronout,<s>
I can’t see any of these couples lasting on the outside… #loveisland #loveislanduk https://t.co/yYQ3H8Q2ub,<s>
"@jackrs1989 She must think she sounds cute 'n shit! 🤷‍♂️... I think because the way she's been in #, it/she grates on us more than if someone who was nice/genuine did it! #",<s>
Need Ron from # to weigh in.,<s>
are y’all gonna get on to the other girls for screaming/squealing?? or just tanya?? i see y’all # # https://t.co/Jwbu905Gqt,<s>
"Watch Will and Jessie’s date be on a farm 😅🤣

#loveisland #loveislanduk",<s>
"Shaq &amp; Tanya; I hate to say this but they might work. But I feel Tanya would mess it up again. 

However I’m also feeling Shaq might have been playing the biggest game in the Villa this whole time. 

I don’t know 🤷‍♀️ 

# #loveisland",<s>
Trenchfoot 🤣🤣🤣 #,<s>
I love seeing Shaq so happy though. Black boy joy.  #,<s>
tanya stfu about kai and sanam because youre literally next voted out just you wait this will bite you in the bum #loveislanduk #loveisland https://t.co/dlCUXNqFOa,<s>
# ridiculously bad this year 🤦‍♂️ so boring,<s>
Men no build up to straight it. Tanya set the scene then broke the girlfriend news😆# #loveisland,<s>
"OH, MY SECOND OPTION 😭#loveisland #loveislandUK",<s>
Get Sanam's name out of your mouth. You're not worthy enough to speak her name. She is a Disney princess and you're just bad vibes. # #loveIsland,<s>
Final dates 😴😴😴😴#loveisland # https://t.co/pf1GoJg84u,<s>
"OH, SIMP 😭#loveisland #loveislandUK",<s>
Every other sentence Tanya squeals and it’s really starting to piss me off now 😭#,<s>
they better not vote for kai and sanam i stg #loveisland #loveislanduk https://t.co/uCQDD3Z7qj,<s>
WHY ARE THEY ALL ACTING LIKE THEY CARE FOR TANYA 😭#loveisland #loveislandUK,<s>
Why. Why do you have to screech like that every two minutes. It's making my ears bleed #,<s>
Noisy kissing fish # https://t.co/RVq5t6SQVT,<s>
Can Tanya stop flippin squeeling every 2 bloody minutes she sounds like the year 3 kids up the school  #loveIsland #,<s>
Wow this unnecessary hatred for Shaq and Tanya is a bit much there not even doing nothing #,<s>
"#tanya saying Ron and lana won't last due to options when they leave the villa. Erm?!?!
# #loveIsland #shaq https://t.co/nG8OCkyeXl",<s>
Whoever thinks Shaq &amp; Tanya will last outside of the villa is delulu #loveIsland # https://t.co/dJZz9YxtjO,<s>
"i stg if tanya screams one more time 
#loveisland #loveislanduk  https://t.co/0BEGpwSsey",<s>
This is bullshit that they can choose who leaves. So feckin tactical from this non-couples! #loveIsland #,<pad>
I don’t like Tanya . #,<s>
"I don’t want these islanders tampering with Kai &amp; Sanam 

# #loveisland",<s>
"Tanya saying so much about other couples and their flaws while having zero self awareness about her behaviour 🙃

#loveisland #",<s>
@jackrs1989 I'm not a fan of her! She's been two-faced 'n full o' shit a fair bit! # #,<pad>
me if kai and sanam go home tomorrow #loveisland #loveislanduk https://t.co/UOhY1lrDln,<s>
I love # buy if I have to hear Tanya's high pitched scream one more time 🤯,<s>
@ Awwwww cheers 🥂 to Tanya and Shaq “girlfriend” # #,<s>
AND YOU DIDN’T TREAT SHAQ AS AN OPTION LOL YOU CANT NAKE THIS UP 🤔😭# loveisland #loveislandUK,<s>
Your relationship will fizzle our bro #loveisland #,<s>
Tanya has a lot to say for someone who’s not in a solid couple #,<s>
"@ is so staged #Ron confirmed the producers script, they fall out at the beginning, then coast the rest of the episodes &amp; make them their girlfriends/declarations of love near 2 the final dates, every year same bullshit # #loveIsland #shaq #Tanya #Tom #Samie",<s>
"#  Quick, break out the 'B/F, G/F' ploy......#ditchthesqueal",<s>
Don’t think there’s been a worse final date than this one🤣🤣🤣 # #loveisland https://t.co/zb9CU0o88B,<s>
Lol Tanya doesn’t want to be Shaq’s girlfriend. Who asks “are you sure?” when someone is asking you to be their girl?  #,<s>
"Let’s hope no sewage pipes run into the river… 
#loveIsland  # https://t.co/WGssDwJG01",<s>
Ah! So dumb for each couple to ruin their date by discussing voting a couple off # #loveisland https://t.co/qGAwcVKGG5,<s>
"me when kai and sanam win 
# https://t.co/RRW5wHzw0P",<s>
Am I the only one that thinks none of these islanders will receive any brand deals after they return to their normal lives # #loveIsland,<s>
"Tanya gona be riding the first man that gives her a glance following the afterparty 🤣 
#loveIsland # https://t.co/K2Gq4pksPI",<s>
one thing you have to say about jessie is she’s always happy for everyone else #,<s>
Ron said yhhhh she did. He knows it fake loool #loveisland #,<s>
What’s with all this squeaking. Use your words Tanya #loveisland #,<s>
#,<s>
"Tanya is so dramatic, girl you were calling him your boyfriend for the last week #loveIsland # https://t.co/3CnmQX0VUe",<s>
Why does tanya always randomly scream? Like what is the need😂😭 #loveIsland # https://t.co/VDMYZiyYCg,<s>
Nah that’s fake…. #loveIsland # https://t.co/xN4ToQjPQs,<s>
"Tanya will be the first to cheat , ive believed from day 1 that shes only in it for fame #",<s>
"Shaq, your parents should tell, Tanya, off, tbh! She needs telling about herself for what she did 'n shit! # #",<pad>
"I just can’t look at Tanya the same way since Casa. She plaaaayed too much

#loveisland #",<pad>
"Casey’s talent

#loveIsland  #",<s>
U lot ain’t gonna have the money to do this moving like last seasons. No brand deals over here #loveIsland # https://t.co/Zl3PbpBiCd,<s>
"Perfect time tbh but a little too late bro, everyone is voting y’all out #loveisland #",<s>
"Tom re the baby challenge: it really does take it out of you.
Parents everywhere:
#loveisland  # https://t.co/tQskQ12EWx",<s>
"Can't even blame production for the low budget dates, this season's couples aren't worthy # #",<s>
Wait till he finds out she called him medium ugly #loveIsland # https://t.co/u5sRqHVElj,<s>
"Tanya! stop trying to make squealing happen, it's not going to happen. #loveIsland # #MeanGirls",<s>
"‘I know my parents are gonna love you’ 

Oh boy

#loveisland #loveislanduk https://t.co/l3uS4mSCMO",<s>
BUT YOURE NOT EVEN KIND OR GOOD VIBES TANYA LIKE THE AUDACITY 😭#loveisland #loveislandUK,<s>
What are the chances any of these couples are remainining together apart from kai and sanam #,<s>
"Omg this is soooo boring , can we just ff to find out whos up for the chop !(it better be either tanya&amp;shaq or lana&amp;ron) #loveIsland #",<s>
"Shaq, if you wanna have kids wi', Tanya, or whoever, then, boyyy, you need to stop wearing such skin-tight jeans/trousers (ok, tbf, tonight's effort aren't toooo skin-tight, but still), you don't wanna stop the blood circulation to ya dick, init! 😂 # #",<s>
On ur final date and ur talking about ur fuck ups … #loveIsland # https://t.co/Z1VIHfCp7G,<pad>
"These last dates haven’t been too bad so far
# #",<s>
"‘These things, these arguments just made us stronger’

Coming back from Casa with Martin and putting Shaq through the ringer?? Tanya is wild

#loveisland #",<s>
Am I tripping or did Shaq get a retwist #loveIsland # https://t.co/mFxr618L8a,<s>
Final dates. Oh goody 🥱 #  #loveIsland,<s>
"Looks like the producers got Tanya a new wig, it looks much better #loveisland #",<s>
Why Tanya not letting him speak # #loveisland,<s>
TANYA YOU DON’T EVEN DESERVE THIS DATE 🙄 #loveisland #loveislandUK,<s>
"Tanya’s scream makes me mad someone needs to strangle her, shut upppp😂 #",<s>
How have shaq and tanya never been on a date 😐#,<s>
"Even tho Tanya is toxic and Shaq is a simp, they’re cute on this date #loveisland # https://t.co/I8hBC04gV0",<s>
"Tanya and Shaqs date looks cute but who care when they're a pair of game playing cunts.
# #loveIsland #Tanya #Shaq",<pad>
"They’re really gonna drag these final dates out over two episodes huh . . 

#loveIsland # https://t.co/9CgobNrYDr",<s>
The smile on the auntie who was playing the violin 🥰🥰🥰 #,<s>
Why is Shaq dressed as the background 😭#,<s>
"Imagine having sex with Tanya, that bxtch will be screaming with every stroke # #loveisland",<pad>
Did the budget run out for Shaq and Tanya's date or something?? #loveislanduk #loveisland,<s>
Shaq and Tanya BOOOO **throws tomatoes 🍅 ** #loveIsland  #,<s>
stop cuz why are shaq and tanya so cute wth #loveIsland  #,<s>
Shad’s shirt is spoiling the look # #loveisland,<s>
No final date is gonna be as colourful as indiyah and dami 🥰 #loveisland #loveislanduk https://t.co/kqKUWy6AcN,<s>
How much longer are they going to drag these boring  dates out for? 45 minutes into the show and we've only had 2 dates!  Are they going to drag them into tomorrow's show?? Also Tanya's high pitched scream she keeps doing is so jarring. Stop already! 😖 # #loveIsland,<s>
Im so tired of this Sanam SLANDER ?! These islanders are haters omg…. #loveisland # https://t.co/BKJtkTD51f,<s>
Shaq’s pants are always so tight 😭#loveIsland #,<s>
I like Shaq and Tanya but this won’t last 5 minutes #loveIsland  #,<s>
"Tanya, DON'T mention, Martin! Or, David! 😂 # #",<s>
Shaq with the caravan curtains on # #shaq,<s>
Shaq in them skinny chinos #loveisland #,<pad>
"@ITV will not trust a 20 year old to drive a classic Ferrari 😂 it was electric, you can see the tracks. Who is Tom trying to gaslight 😂😂😂 # #loveIsland #FinalDates",<s>
"Ron hearing where all the budget’s going and seeing that £50k slip away . . 

#loveisland #loveislanduk https://t.co/dVGUq4HBNO",<s>
If Kai and Sinam go home tonight I'm never watching love island again swear to god. #loveisland #,<s>
"I feel like they’re gonna send the least compatible couple home straight away tbh.. last year they had to vote 2 couples, this year it’s only 1 and it explains why they aren’t showing us who voted for who #loveIsland # https://t.co/wura7HCqvR",<s>
"Not “one hand on my whip, one hand on my chick” stoppp that didn’t even sound right ! #loveIsland # https://t.co/W3Ubdi4nxv",<s>
Tanya constantly screaming that scream drives me mad #,<s>
"Ffs Tanya, stop with that screaming. # #loveIsland",<s>
And Sammie just ‘happened’ to pick a red dress to wear. 🤔 #,<s>
At this rate all the dates won't be shown tonight 🙄 #loveIsland #loveIslanduk,<s>
"""More downs than ups""!? 

Ron and Lana have been solid for a month now, during that time every other couple cheated. Samie is such a hater.

 #",<s>
"Exactly, Casa Amor was a while ago and everyone has been forgiven except Tanya? #loveislanduk #loveisland",<s>
"How can my mum ask if Sammie's Indian, she doesn't know about fake tan 😅😭 #loveIsland #",<s>
Sammie and Tom have definitely voted for Lara and Ron #loveIsland #,<s>
"Dami, Indiyah, Ekin Su and Davidé have had the best final dates so far on Love Island 😍 #loveisland #loveislanduk https://t.co/z92rK0w7eL",<s>
All Sammie knows is to smile and look pretty ffs #loveisland #,<s>
"“ron and lana have had their own journey, more downs than ups” 
what do you have against them samie #loveisland # https://t.co/s2der8LQSo",<s>
My winners #loveisland # https://t.co/3qWXU9lE2w,<s>
Does Sammie speak ??? If it’s drama she’ll pipe up #loveisland #,<s>
"Check out my 'House Music 2023' playlist on Spotify! Over 500 house tracks and updated throughout 2023! Over 30 hours of music! Click the link below to listen! 

https://t.co/jgL7LHtxRv

#loveisland #loveislandUK #loveislandusa #deephouse #housemusic #Spotify #house #music #Dance https://t.co/jwqu9Xfr4D",<s>
Ron saying I’ll get your number cause he’s planning to never see Lana again 🤣# #loveIsland https://t.co/lDcGCf4Y4B,<s>
Is shaq and Tanya don’t go then love island just want a black couple in the final #loveisland #,<s>
They’re so awkward sksksk #loveIsland #,<s>
TOM ON HIS NEXT DATE WHEN HE BREAKS UP WITH SAMMIE DUE TO BEING LONG DISTANCE “YOU’RE THE BEST GIRL” 😭 #loveisland #loveIslandUK,<s>
"Love Island date budget, really heavy this year #loveisland #",<s>
How is Sammie shocked when he said best date of his life.. when she said best date ever. Isn’t it the same thing??? Kmt she’s leaving you bro # #loveisland,<s>
"I feel like on this show or maybe in general, London people feel entitled that their partner should automatically move down to their city, rather than actually negotiate lol 🤷🏽‍♀️ I’ve seen it too many times. It’s like it hurts their ego to even consider # #",<s>
